6000000.jpg,38,Freistehende Anschlussbewehrung einer Stuetze,757,773,377,425
6000000.jpg,39,Freistehende Anschlussbewehrung einer Stuetze,915,934,358,386
6000000.jpg,40,Freistehende Anschlussbewehrung einer Wand,217,349,349,396
6000000.jpg,41,Eine eingeschalte Stahlbetonwand,594,787,398,445
6000000.jpg,42,Ein montiertes Wandschalungselement,942,1098,427,563
6000000.jpg,43,Ein montiertes Wandschalungselement,1070,1175,416,514
6000000.jpg,44,Ein offener Stromverteilerkasten,921,975,677,751
6000000.jpg,45,Eine eingeschalte Stuetze,735,809,510,619
6000000.jpg,46,Eine eingeschalte Stuetze,1027,1068,464,573
6000000.jpg,47,Eine montierte Stahlrohrschalung,770,817,533,611
6000000.jpg,48,Eine montierte Stahlrohrschalung,1026,1069,486,567
6000000.jpg,49,Ein ungesicherter Graben,180,307,585,747
6000000.jpg,50,Ein freistehender Geruestturm,550,627,139,383
6000000.jpg,1,Gelbes Helm,833,875,22,56
6000000.jpg,2,Bauarbeiter mit Warnweste,827,882,33,191
6000000.jpg,3,Schwarzes Schrauben Korb,638,755,112,255
6000000.jpg,4,Laufende Bauarbeiter mit Helm und Warnweste,819,885,22,192
6000000.jpg,1,Rote Wandschalung auf der Gelaende,115,185,685,804
6000000.jpg,2,Rote Wandwanschalung auf der Gelaende,8,108,690,794
6000000.jpg,3,Rote Wandschlungen die aufeinander liegen,14,151,573,667
6000000.jpg,4,Rote Wandschalung welches an die Wand gelehnt ist,224,418,683,802
6000000.jpg,5,Schraeg stehende rote Wandschalung an der Aussenwand,256,402,702,953
6000000.jpg,6,Graue Stromkasten,932,960,679,754
6000000.jpg,7,Bewehrungsmatten fuer die Wandschalung,395,723,572,591
6000000.jpg,8,Wandbewehrungsmatten,402,508,571,634
6000000.jpg,9,Rote Stuetzenschalung,813,833,384,488
6000000.jpg,10,Stuetzenschalung auf der Bodenplatte,858,897,394,508
6000000.jpg,11,Runde Rote Stutzenschalung,764,794,527,605
6000000.jpg,12,Rechteckige Rote Stuetzenschalung,562,608,417,587
6000000.jpg,13,Rechteckige Rote Stuetzenschalung,512,548,395,532
6000000.jpg,14,Runde Rote Stutzenschalung,787,803,348,422
6000000.jpg,15,Runde Stuetze,949,957,508,621
6000000.jpg,16,Runde Stuetze aus Beton,936,973,488,610
6000000.jpg,17,Rechteckige graue Stuetze,735,759,421,535
6000000.jpg,18,Rechteckige graue Stuetze,686,718,394,505
6000000.jpg,19,Herstellung von Wandschalung,406,443,370,469
6000000.jpg,20,Neu hergerichtete Rote Wandschlung,951,1019,431,545
6000000.jpg,21,Rote runde Stuetzenschalung,1036,1063,456,576
6000000.jpg,22,Absturzsicherung auf der Wandschalung,954,1102,383,508
6000000.jpg,23,Absturzsicherung auf der Wandschalung,1049,1170,394,481
6000000.jpg,24,Gelbes Autokran fuer die Abladung,18,210,142,527
6000000.jpg,25,Gelbe Baucointainer,772,908,281,341
6000000.jpg,26,Frisch ausgeschalte Wand aus Beton,395,636,678,797
6000000.jpg,27,Bewehrungsmatten fuer die Herstellung von Wand aus Beton,234,322,394,544
6000000.jpg,28,Absturzsicherung auf der Baugelaende,1096,1136,566,640
6000000.jpg,29,Himmel,19,1273,8,211
6000000.jpg,30,Hohe Treppenturm,541,628,148,375
6000000.jpg,31,Frisch ausgeschalte Wand aus Beton,650,869,670,699
6000000.jpg,32,Absturzsicherung auf der Baugelaende,590,711,891,952
6000000.jpg,33,Graue Bodenplatte aus Beton,417,453,511,546
6000000.jpg,34,Kragarm von Autokran,78,123,155,431
6000000.jpg,35,Diele aus Holz,1026,1123,591,659
6000000.jpg,36,Holzbretter,704,922,812,826
6000000.jpg,37,Bagger fuer die Aushubarbeiten,685,730,286,312
6000000.jpg,38,Bagger fuer die Aushubarbeiten,1002,1039,322,360
6000000.jpg,39,Baeume,1011,1265,266,370
6000000.jpg,40,Baeume,670,814,217,258
6000000.jpg,41,Baeume,376,445,237,254
6000000.jpg,42,Baustrasse fuer Lastwagen,894,1238,722,928
6000000.jpg,43,Abstellplatz fuer Arbeitsmaterialien,23,210,852,945
6000000.jpg,44,Ausgeschalte Bodenplatte,425,659,816,872
6000000.jpg,45,Tisch fuer die Bauplaene,802,917,508,572
6000000.jpg,46,Bretter auf der Bodenplatte,456,499,456,491
6000000.jpg,47,Unbebaute Nachbargrundstueck,135,272,281,347
6000000.jpg,48,Unbebaute Nachbargrundstueck,659,754,327,358
6000000.jpg,49,Treppe von dem Treppenturm aus Stahl,567,605,223,263
6000000.jpg,50,Frisch ausgeschalte Rechteckige Stuetze,697,701,406,497
6000000.jpg,1,schalelement lehnt unbenutzt an beton wand,236,428,692,935
6000000.jpg,2,mobilkran hat die stabilisierungsstuetzen ausgefahren,1,220,137,537
6000000.jpg,3,mobilkran im Betriebszustand,6,214,141,534
6000000.jpg,4,stromversorgungs kasten offen,916,971,677,750
6000000.jpg,5,schalelemente auf haufen unfachgerecht gelagert,6,202,549,821
6000000.jpg,6,leiteruebergang gefahrenstelle ungesichert,186,247,546,586
6000000.jpg,7,geruest treppenturm aufgebaut,546,624,153,391
6000000.jpg,8,erdwalze,272,360,296,354
6000000.jpg,9,baucontainer im hintergrund,782,901,286,343
6000000.jpg,10,schalelemente gestapelt,370,525,299,362
6000000.jpg,11,eingeschalte stuetzen mit herausragender bewehrung,783,945,349,527
6000000.jpg,12,eingeschalte stuetzen mit herausragender bewehrung,482,628,383,599
6000000.jpg,13,eingeschalte betonwand mit absturzsicherung,944,1181,386,587
6000000.jpg,14,frisch ausgeschalte stuetze aus beton mit herausragender bewehrung,680,722,374,511
6000000.jpg,15,frisch ausgeschalte stuetze aus beton mit herausragender bewehrung,735,779,380,547
6000000.jpg,16,frisch ausgeschalte stuetze aus beton mit herausragender bewehrung,942,991,493,605
6000000.jpg,17,ortbetonwand ausgeschalt mit herausragender anschlussbewerhung,396,907,541,922
6000000.jpg,18,unabgesperrter arbeitsraum auf hoehe der bodenplatte,156,418,475,952
6000000.jpg,19,baufeld parkplatz gewalzter boden,12,286,235,371
6000000.jpg,20,maschinen parkplatz mit baumaschinen baggern,660,769,274,323
6000000.jpg,21,bagger in der ferne,1005,1039,321,360
6000000.jpg,22,bagger in der ferne,1061,1086,347,383
6000000.jpg,23,bagger in der ferne,663,767,273,312
6000000.jpg,24,baufeld parplatz gewaltzer boden,258,541,260,305
6000000.jpg,25,stuetzenschalung mit herausragender bewehrung,752,825,477,630
6000000.jpg,26,stuetzenschalung vertikal eckige stuetze im einsatz mit herausragender bewehrung,548,625,397,599
6000000.jpg,27,stuetzenschalung vertikal eckige stuetze im einsatz mit herausragender bewehrung,482,545,378,551
6000000.jpg,28,stuetzenschalung vertikal eckige stuetze im einsatz mit herausragender bewehrung,813,850,363,503
6000000.jpg,29,stuetzenschalung vertikal eckige stuetze im einsatz mit herausragender bewehrung,860,904,389,524
6000000.jpg,30,stuetzenschalung vertikal runde stuetze im einsatz,1007,1071,454,584
6000000.jpg,31,bodenplatte betonplatte von Waenden und Schalelementen verdeckt,203,1179,491,889
6000000.jpg,32,bewehrungmatten als anschlussbewehrung vertikal von Waenden,206,411,337,442
6000000.jpg,33,ausgeschalte betonwand mit herausragender anschlussbewehrung,205,396,377,910
6000000.jpg,34,risiko ungesicherte planke als baustellenzugang,1005,1157,544,679
6000000.jpg,35,baustrasse mit baugrubenrand,742,1153,753,953
6000000.jpg,36,sichtbetonwand zwei felder,632,897,578,788
6000000.jpg,37,baustelle herstellen bauwerk in ortbetonbauweise rohbau,228,1117,300,913
6000000.jpg,38,himmel grau mit gegenlicht,3,1270,1,375
6000000.jpg,1,liegende Schaltafeln,10,191,563,807
6000000.jpg,2,stehender Geruestturm,543,650,141,372
6000000.jpg,3,Baucontainer,780,974,283,356
6000000.jpg,4,grauer Himmel,4,1243,1,237
6000000.jpg,5,arbeitsbereiter Mobilkran,8,228,155,540
6000000.jpg,6,Planierwalze,286,366,301,355
6000000.jpg,7,eingeschakte Betonstutze,488,608,369,585
6000000.jpg,8,ausgeschalte Betonstuetze,669,787,420,511
6000000.jpg,9,montierte vertikale Schalung,958,1081,404,578
6000000.jpg,10,offener Stromkasten,926,957,683,754
6000000.jpg,11,lagernde Schaltafel,260,393,670,950
6000000.jpg,12,provisorische Absperrung,577,714,880,955
6000000.jpg,13,eingebaute vertikale Bewehrung,382,790,491,673
6000000.jpg,14,eingebaute Wandschalung,594,787,404,442
6000000.jpg,15,ausgeschalte Sichtbetonwand,412,896,575,898
6000000.jpg,16,vertikale Bewehrung,205,384,346,658
6000000.jpg,17,parkende Baufahrzeuge,656,775,279,313
6000000.jpg,18,provisorische Absperrung,1073,1175,590,640
6000000.jpg,19,eingebaute Stuetzenschalung,806,916,367,529
6000000.jpg,20,wagrechtes Brett,1011,1142,581,655
6000001.jpg,1,Eine aufgestellte Deckenstuetze,350,538,0,1620
6000001.jpg,2,Eine aufgestellte Deckenstuetze,158,276,9,1462
6000001.jpg,3,Eine aufgestellte Deckenstuetze,683,791,80,1279
6000001.jpg,4,Eine aufgestellte Deckenstuetze,207,330,35,1339
6000001.jpg,5,Eine aufgestellte Deckenstuetze,1134,1194,9,1410
6000001.jpg,6,Eine aufgestellte Deckenstuetze,786,892,13,1391
6000001.jpg,7,Eine aufgestellte Deckenstuetze,1305,1391,56,1348
6000001.jpg,8,Eine aufgestellte Deckenstuetze,899,966,203,1138
6000001.jpg,9,Eine aufgestellte Deckenstuetze,991,1050,400,767
6000001.jpg,10,Eine aufgestellte Deckenstuetze,534,585,382,780
6000001.jpg,11,Eine aufgestellte Deckenstuetze,849,892,382,903
6000001.jpg,12,Eine aufgestellte Deckenstuetze,108,153,374,981
6000001.jpg,13,Eine aufgestellte Deckenstuetze,1220,1290,238,961
6000001.jpg,14,Eine aufgestellte Deckenstuetze,1618,1668,173,1214
6000001.jpg,15,Eine aufgestellte Deckenstuetze,1661,1799,4,1300
6000001.jpg,16,Eine aufgestellte Deckenstuetze,2417,2529,97,1115
6000001.jpg,17,Eine aufgestellte Deckenstuetze,1875,1979,207,1186
6000001.jpg,18,Eine aufgestellte Deckenstuetze,1957,2022,305,1032
6000001.jpg,19,Mehrere gelagerte Deckenstuetzen in einer Transportbox,1143,1635,922,1244
6000001.jpg,20,Eine aufgestellte Deckenstuetze,2093,2177,149,1058
6000001.jpg,21,Eine fertiggestellte Stahlbetonstuetze,663,847,117,1238
6000001.jpg,22,Eine fertiggestellte Stahlbetonstuetze,2186,2395,279,996
6000001.jpg,23,Mehrere horizontal montierte Schalungstraeger,4,2575,4,359
6000001.jpg,24,Mehrere gelagerte Schalungstraeger,0,633,1534,1935
6000001.jpg,25,Mehrere Unterkunftscontainer im Hintergrund,652,1823,490,737
6000001.jpg,26,Eine volle Transportbox,415,678,737,1043
6000001.jpg,27,Eine Palette mit Moertel,950,1248,825,1030
6000001.jpg,28,Eine aufgestellte Deckenstuetze,1417,1464,244,981
6000001.jpg,29,Eine aufgestellte Deckenstuetze,287,343,372,782
6000001.jpg,30,Eine aufgestellte Deckenstuetze,1508,1568,356,953
6000001.jpg,31,Eine Transportbox gefuellt mit Stahlteilen,797,2348,1220,1927
6000001.jpg,32,Eine leere transportbox,609,1201,1432,1875
6000001.jpg,33,Eine aufgestellte Deckenstuetze,2022,2091,335,961
6000001.jpg,34,Eine aufgestellte Deckenstuetze,2516,2575,389,931
6000001.jpg,35,Ein roter Abfallcontainer im Hintergrund,231,477,700,793
6000001.jpg,36,Ein oranger Betonkuebel im Hintergrund,227,402,821,991
6000001.jpg,37,Ein montierter Dreifuss,849,1449,916,1331
6000001.jpg,38,Ein montierter Dreifuss,1668,2074,927,1212
6000001.jpg,39,Ein montierter Dreifuss,123,484,974,1242
6000001.jpg,40,Ein zugeklebtes Paket,1959,2456,985,1428
6000001.jpg,41,Eine Person mit Helm im Hintergrund,1462,1544,808,946
6000001.jpg,42,Eine Person mit Helm im Hintergrund,1527,1607,806,920
6000001.jpg,43,Ein liegendes Brett aus Holz auf einer Transportbox,883,2367,1071,1925
6000001.jpg,44,Eine Transportbox im Hintergrund,2318,2540,726,974
6000001.jpg,45,Eine aufgestellte Deckenstuetze,1769,1840,108,1294
6000001.jpg,46,Eine aufgestellte Deckenstuetze,2151,2242,17,1013
6000001.jpg,47,Ein horizontal montierter Schalungstraeger,1963,2583,6,123
6000001.jpg,48,Ein horizontal montierter Schalungstraeger,955,2570,2,244
6000001.jpg,49,Ein Gelaender aus Holz,6,171,730,994
6000001.jpg,50,Ein Gelaender aus Holz im Hintergrund,894,1238,726,933
6000001.jpg,1,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,401,519,14,1600
6000001.jpg,2,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,778,882,38,1296
6000001.jpg,3,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1143,1202,19,1213
6000001.jpg,4,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1319,1390,90,1263
6000001.jpg,5,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1719,1734,62,1268
6000001.jpg,6,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,2172,2217,90,921
6000001.jpg,7,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,178,273,114,1417
6000001.jpg,8,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,685,783,123,1272
6000001.jpg,9,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1776,1817,145,1251
6000001.jpg,10,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,2478,2488,135,964
6000001.jpg,11,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,901,965,244,1078
6000001.jpg,12,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1238,1297,268,900
6000001.jpg,13,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1895,1952,244,1139
6000001.jpg,14,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1411,1485,280,921
6000001.jpg,15,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,2113,2153,242,968
6000001.jpg,16,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1978,2004,339,1018
6000001.jpg,17,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,560,576,394,731
6000001.jpg,18,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1003,1034,415,736
6000001.jpg,19,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,1636,1670,199,1130
6000001.jpg,20,Gelbe Doka Traeger fuer die Schalarbeiten,24,586,1688,1920
6000001.jpg,21,Gelbe Doka Traeger fuer die Schalarbeiten,1779,2125,19,171
6000001.jpg,22,Gelbe Doka Traeger fuer die Schalarbeiten,1432,1700,0,102
6000001.jpg,23,Gelbe Doka Traeger fuer die Schalarbeiten,1214,1691,50,190
6000001.jpg,24,Gelbe Doka Traeger fuer die Schalarbeiten,2246,2457,107,221
6000001.jpg,25,Gelbe Doka Traeger fuer die Schalarbeiten,908,1143,43,150
6000001.jpg,26,Gelbe Doka Traeger fuer die Schalarbeiten,2239,2568,14,36
6000001.jpg,27,Frisch ausgeschalte Decke,311,638,171,335
6000001.jpg,28,Frisch ausgeschalte Decke,972,1122,230,332
6000001.jpg,29,Frisch ausgeschalte Decke,9,119,171,297
6000001.jpg,30,Graue Stutzen die aufeinander gestapelt sind,1236,1698,938,1218
6000001.jpg,31,Behaelter fuer die Baumaterialien,462,652,807,1021
6000001.jpg,32,Rotes Holzbrett fuer die Absturzsicherung,887,2398,1135,1875
6000001.jpg,33,Gitterbox fuer die Baumaterialien,839,2379,1334,1918
6000001.jpg,34,Karton,1990,2367,961,1348
6000001.jpg,35,Absturzsicherung,33,1900,745,892
6000001.jpg,36,Graue Dreibein aus Stahl,906,1494,945,1253
6000001.jpg,37,Graue Dreibein aus Stahl,1748,2044,938,1139
6000001.jpg,38,Graue Dreibein aus Stahl,154,460,999,1206
6000001.jpg,39,Gitterbox fuer die Baumaterialien,624,870,1491,1730
6000001.jpg,40,Weisse Baucointainer,830,1892,534,719
6000001.jpg,41,Baum,26,652,427,691
6000001.jpg,42,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,2236,2284,275,992
6000001.jpg,43,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,2042,2070,351,935
6000001.jpg,44,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,114,164,382,959
6000001.jpg,45,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,299,344,382,750
6000001.jpg,46,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,2388,2407,482,736
6000001.jpg,47,Aufgeschraubte Graue Stuetze fuer die Deckenschalung aus Stahl,17,17,408,976
6000001.jpg,48,Bodenplatte aus Beton,524,797,1291,1443
6000001.jpg,49,Bodenplatte aus Beton,40,332,1488,1595
6000001.jpg,50,Zementsaecke auf der Palette,972,1088,876,1002
6000001.jpg,1,stapel mit holztraegern,12,620,1599,1934
6000001.jpg,2,stapel mit betonierstuetzen,1090,1648,920,1253
6000001.jpg,3,betonierstuetze stuetzt die decke,169,302,33,1459
6000001.jpg,4,ausgeschalte stahbetonstuezte,615,874,101,1265
6000001.jpg,5,mit Absturzsicherung gesicherte Absturzkante,10,2212,710,991
6000001.jpg,6,gitterbox mit teilen aus metall,797,2307,1174,1925
6000001.jpg,7,aufgerollte und verschweisste kabel,1718,2586,832,1925
6000001.jpg,8,ein geoeffneter pappkarton,2016,2394,978,1414
6000001.jpg,9,beton decke teilweise ausgeschalt,6,2571,8,404
6000001.jpg,10,lagerplatz im bauwerk im rohbauzustand,4,2588,883,1936
6000001.jpg,11,eingebaute betonierstuetze stuetzt holztraeger,1869,1985,163,1193
6000001.jpg,12,stuetzenkopf in eingebautem zustand,1301,1423,2,97
6000001.jpg,13,baustelle im rohbauzustand,17,2582,10,1925
6000001.jpg,1,lagernde Schalungsstuetzen,1123,1680,935,1240
6000001.jpg,2,lagernde Saecke,937,1170,844,1012
6000001.jpg,3,fertiggestellte Betonstuetze,660,874,84,1270
6000001.jpg,4,montierte Schalungsstuetze,161,242,60,1483
6000001.jpg,5,montierte Schalungsstuetze,378,475,28,1653
6000001.jpg,6,montierte Schalungsstuetze,1862,1969,203,1191
6000001.jpg,7,gesicherte Absturzkante,11,445,720,977
6000001.jpg,8,gesicherte Absturzkante,1462,1962,729,937
6000001.jpg,9,nasse Stelle,205,1102,1077,1275
6000001.jpg,10,ausgeschalte Betondecke,877,1424,270,364
6000001.jpg,11,ausgeschalte Betondecke,9,641,161,333
6000001.jpg,12,liegendes Brett,902,2025,1124,1699
6000001.jpg,13,gefuellte Gitterbox,788,2378,1210,1937
6000001.jpg,14,Papierkiste,2026,2363,935,1375
6000001.jpg,15,lagernde Traeger,19,620,1573,1926
6000001.jpg,16,ausgeschalte Betonstuetze,2222,2370,228,997
6000001.jpg,17,Buero Container,841,1172,539,730
6000001.jpg,18,Buero Container,1212,1844,454,676
6000001.jpg,19,eingeschalte Decke,1560,2091,16,296
6000001.jpg,20,eingeschalte Decke,1026,2420,21,384
6000002.jpg,1,Ein Bauarbeiter mit Helm an einer Absturzkante,658,734,375,525
6000002.jpg,2,Ein Bauarbeiter mit Helm an einer Absturzkante,611,683,482,631
6000002.jpg,3,Ein Bauarbeiter mit Helm auf einem Geruest,432,526,449,626
6000002.jpg,4,Ein Bauarbeiter mit Helm auf einer Leiter,242,378,390,663
6000002.jpg,5,Ein freistehendes Bewehrungsgeruest,315,560,240,681
6000002.jpg,6,Eine bewehrte Wand mit einseitig gestellter Schalung,374,668,343,594
6000002.jpg,7,Ein ausgefahrener Ausleger eines Mobilkrans,292,585,21,290
6000002.jpg,8,Ein Mobilkran mit ausgefahrenem Ausleger,2,171,16,644
6000002.jpg,9,Eine ungesicherte Absturzkante,655,755,524,687
6000002.jpg,10,Ein Bauarbeiter mit Helm,1126,1172,537,590
6000002.jpg,11,Ein oranger LKW,1166,1226,355,416
6000002.jpg,12,Ein geschlossener Stromverteilerkasten,902,930,633,691
6000002.jpg,13,Eine unbefestigte Baustrasse,885,1263,557,749
6000002.jpg,14,Ein Betonagegeruest mit fehlender Absturzsicherung,1154,1236,422,505
6000002.jpg,15,Eine eingeschalte Stahlbetonstuetze,926,955,285,386
6000002.jpg,16,Eine eingeschalte Stahlbetonstuetze,818,860,267,395
6000002.jpg,17,Eine eingeschalte Stahlbetonstuetze,751,795,267,419
6000002.jpg,18,Eine eingeschalte Stahlbetonstuetze,675,758,266,394
6000002.jpg,19,Eine eingeschalte Stahlbetonstuetze,579,605,275,315
6000002.jpg,20,Eine eingeschalte Stahlbetonstuetze,516,560,256,333
6000002.jpg,21,Ein freistehender Geruestturm,560,628,154,286
6000002.jpg,22,Eine eingeschalte Bruestung,681,1127,413,595
6000002.jpg,23,Eine aufgestellte Deckenstuetze,620,681,692,819
6000002.jpg,24,Eine aufgestellte Deckenstuetze,695,754,663,797
6000002.jpg,25,Eine aufgestellte Deckenstuetze,767,822,622,752
6000002.jpg,26,Eine aufgestellte Deckenstuetze,875,913,596,703
6000002.jpg,27,Eine aufgestellte Deckenstuetze,944,990,576,646
6000002.jpg,28,Eine aufgestellte Deckenstuetze,985,1014,558,625
6000002.jpg,29,Eine aufgestellte Deckenstuetze,1069,1098,535,591
6000002.jpg,30,Eine aufgestellte Deckenstuetze,1026,1065,534,618
